Time	Mean	Median	Upper	Lower
1852.424297869371	604.057482255225	484.5083271576133	1864.3531142209397	159.61673543478946
1848.5504443314494	574.4367752468705	466.8468570282702	1776.37775686243	158.80899019711202
1844.6765907935278	548.0239347486739	449.055504655604	1668.8766239884014	159.14078046782768
1840.8027372556062	523.405496809799	435.8622414887527	1587.9608759282964	158.5515547980961
1836.9288837176846	502.3328207959227	424.9258126046149	1434.2939844327286	158.07416211276524
1833.055030179763	486.79412300495454	417.2486757067761	1326.452644279098	158.73437907778347
1829.1811766418414	472.54972672118066	410.9165147407505	1213.618409272518	158.80899019711202
1825.3073231039198	464.35739065390374	406.7111860329229	1146.7222954355498	160.22948032732052
1821.4334695659982	456.3193706936506	402.9077662804446	1091.65607870418	161.194850200999
1817.5596160280766	449.5530488308455	400.77603348595653	1033.8929788906141	162.55020676584888
1813.685762490155	443.9819103108794	399.269025271883	1005.8241631970457	162.79614826544488
1809.8119089522334	440.90567990568064	397.4629062885027	992.1855110340258	163.02741596300496
1805.9380554143117	438.48748462452306	396.9986783715673	972.7012483061484	163.57166104192385
1802.0642018763901	436.6757811305465	396.62115774492156	966.2960821840728	163.66664984512997
1798.1903483384685	435.00097651068467	396.07800106178644	953.0610244842625	164.16291053981308
1794.316494800547	434.03863529062403	395.83172362145973	945.5278099663725	164.24664258457634
1790.4426412626253	433.6873759431468	395.9019478811854	942.5077723601303	164.7871021347035
1786.5687877247037	433.44958893864106	395.62288796630304	941.5518368223553	165.06024188616595
1782.6949341867821	433.0842089828772	395.03418466895135	939.6858763997186	165.12049261590698
1778.8210806488605	433.2146424165082	395.76861226753044	939.6858763997186	165.55009652062833
1774.947227110939	433.58156587791933	395.8296533395733	941.5518368223553	165.55009652062833
1771.0733735730173	433.36813032378194	395.8296533395733	941.5518368223553	165.55009652062833
1767.1995200350957	433.6670739458902	395.83172362145973	944.5994169480924	165.57500336503782
1763.325666497174	433.7305851431202	395.8380866315852	944.4456102365032	165.97858107786712
1759.4518129592525	433.8148308700624	395.91025975308463	944.4456102365032	166.15995375133002
1755.577959421331	433.7461853497437	395.9019478811854	942.5077723601303	166.15995375133002
1751.7041058834093	433.82575680619294	396.07800106178644	942.5077723601303	166.15995375133002
1747.8302523454877	433.78730626348926	396.0912696690197	941.5518368223553	166.15995375133002
1743.956398807566	433.68311905341756	396.0912696690197	941.5450884221591	166.15995375133002
1740.0825452696445	433.66556481317656	396.0912696690197	941.5450884221591	166.17432551371786
1736.2086917317229	433.58880533340664	396.00192483573846	941.5518368223553	166.17432551371786
1732.3348381938013	433.63643057483034	396.07800106178644	941.5518368223553	166.17432551371786
1728.4609846558797	433.5722450178837	395.91025975308463	941.5518368223553	166.15995375133002
1724.587131117958	433.5981806634737	395.9019478811854	941.5518368223553	166.15995375133002
1720.7132775800364	433.5457670813876	395.9019478811854	941.5518368223553	165.92973931302814
1716.8394240421148	433.53654234343475	395.8380866315852	941.5518368223553	165.55009652062833
1712.9655705041932	433.47361561426396	395.8296533395733	941.5518368223553	165.12049261590698
1709.0917169662716	433.4504109746774	395.8296533395733	941.5518368223553	165.06024188616595
1705.21786342835	433.3973149467631	395.8296533395733	942.5077723601303	164.7871021347035
1701.3440098904284	433.201347711444	395.62288796630304	942.5077723601303	164.24664258457634
1697.4701563525068	432.95333166828374	395.0171791253505	942.5077723601303	163.66664984512997
1693.5963028145852	432.76288243738577	394.99969217670304	942.5077723601303	163.10263700413552
1689.7224492766636	432.46568904054	394.60935934522615	942.5077723601303	162.73030937699752
1685.848595738742	432.1873541048045	394.5637640356795	942.5077723601303	161.57641899563527
1681.9747422008204	432.0427401756664	394.1068928185832	941.5518368223553	160.5500162378359
1678.1008886628988	431.51863003679887	393.6938946795407	941.5518368223553	159.06004918395894
1674.2270351249772	431.1191981077786	393.3989029130434	941.5518368223553	158.01844585921148
1670.3531815870556	430.73264867312355	393.0000092739067	941.5518368223553	156.10216044446778
1666.479328049134	430.4489162460417	392.93341072706625	941.5518368223553	154.30883067721862
1662.6054745112124	429.8289838882165	391.6910366740633	942.5077723601303	152.43874316357008
1658.7316209732908	429.3091878737056	391.17120936315393	943.8318048997335	150.99007593351828
1654.8577674353692	428.63307287915353	390.5477817847686	943.8318048997335	147.9258162008816
1650.9839138974476	428.24716168825984	390.25172227680656	943.8318048997335	145.232428465119
1647.110060359526	428.15673062014724	390.09801700818105	944.4456102365032	143.80087620883927
1643.2362068216044	427.3257409577004	389.19125913100555	944.4456102365032	141.30167745748605
1639.3623532836828	426.4697392307115	388.49457462317827	944.5994169480924	136.13424224973645
1635.4884997457611	425.69235416959674	387.76969676364865	944.4456102365032	130.0812965568682
