Time	Mean	Median	Upper	Lower
1832.9969565108563	415.62226297871433	219.98136701406793	1695.213642568319	72.86593723345169
1830.213328996093	399.86881866406105	214.57239580244055	1663.0192690603892	72.63500268154628
1827.4297014813296	384.1255115289972	209.73421644396933	1626.5483981108362	72.88103439249971
1824.6460739665663	371.2403877711373	206.27171733173924	1588.3250020777934	72.88386479874775
1821.862446451803	358.18470313713306	203.37348345132673	1546.2490552822276	72.986073947209
1819.0788189370396	347.16787256390796	201.0048544995668	1513.004008695873	73.32292409531331
1816.2951914222763	336.72270347800173	199.15937699833162	1468.6007140332388	73.35011182354299
1813.511563907513	326.9664978159587	197.5624897570622	1420.196613907937	73.4271728879618
1810.7279363927496	317.432530987252	196.0220152242413	1377.6186211285674	73.42885042693183
1807.9443088779863	308.7490288647236	194.85974117925832	1346.4624543403802	73.46904143748273
1805.160681363223	301.0778194507548	193.91925051635124	1306.1781327646427	73.79084953681573
1802.3770538484596	293.9168543603847	192.8652841684908	1262.730656941411	73.91038739736531
1799.5934263336962	287.7146133164005	192.2244152646019	1223.9378290228883	73.87873021301046
1796.809798818933	282.61030017517794	191.51135135599188	1192.228707390075	73.88613343346633
1794.0261713041696	277.7672367410972	190.8860478764632	1155.601293180878	73.92262697093106
1791.2425437894062	272.37157740524196	190.30358892020382	1107.9131581182558	74.16011272250984
1788.458916274643	268.45513712364874	189.93790676456314	1075.6901114507666	74.2495565368573
1785.6752887598795	264.105152388045	189.50163598939315	1024.7379391923082	74.32826376182263
1782.8916612451162	260.6913599199632	189.30619674841162	971.7210380972292	74.30506200201383
1780.1080337303529	257.1208682861263	189.07846042119135	918.795640352679	74.23514287989131
1777.3244062155895	253.86289975526364	188.8627631220841	873.9514502182168	74.30029937058754
1774.5407787008262	251.793236618211	188.6282341484749	834.019617631489	74.32826376182263
1771.7571511860629	249.34654268309964	188.58151508468285	800.5362267324026	74.30506200201383
1768.9735236712995	247.12979443061204	188.50458762825053	764.8194568218654	74.36918387166207
1766.1898961565362	245.06115855332038	188.45059812742554	741.999913015614	74.3469556984552
1763.4062686417728	243.52430256820773	188.42343235108132	724.5100998495658	74.39463944985417
1760.6226411270095	241.92221304197523	188.34798824296178	704.8534545414261	74.43579766144325
1757.8390136122462	240.44420506477533	188.3087175123675	693.6759415179195	74.44339231083711
1755.0553860974828	238.9157650739833	188.34473193376954	682.8503270759987	74.32826376182263
1752.2717585827195	237.59760134472367	188.34936939638396	674.6290284032546	74.36918387166207
1749.4881310679561	236.50454749586504	188.32549061637758	665.7986682299628	74.39463944985417
1746.7045035531928	235.49464754290273	188.37390378817864	658.3007465248216	74.44339231083711
1743.9208760384295	234.84810350193953	188.53739480372727	653.2944368248262	74.45199339762749
